,Unnamed: 0,Date,User,tweet
762,762,2022-09-25 13:54:46+00:00,BAProfessionall,fired by wipro must watch
763,763,2022-09-25 13:53:11+00:00,moneycontrolcom,fired employees for but are there any laws that govern the trend in is it ethical or is it cheating watch this video to find out
764,764,2022-09-25 12:50:31+00:00,FintasticAshray,frontline it companies saw their biggest employee intake in a decade in fy and as large companies hired record number of freshers in fy their employee pyramids are finally shaping up well
765,765,2022-09-25 11:32:49+00:00,MayurSharma_26,it is ironic that people who do not know anything about moonlighting are talking about privacy on social media
766,766,2022-09-25 11:24:04+00:00,parimal_astik,if it is true was it only an option
767,767,2022-09-25 10:48:23+00:00,business_today,infosys and ibm are against wipro recently fired employees after they were found to be working for competitors
768,768,2022-09-25 10:15:14+00:00,SimpleJPS,fired employees bcoz of they take their employees as should not allow such contracts which restrict our youth to develop their skills
769,769,2022-09-25 10:10:39+00:00,JaffreyEmatty,whatever you name it moonlighting or gaslighting you cant work for your rival company or competitor and criticize your company for firing you everyone is entitled to earn an honest living but not at the expense of others
770,770,2022-09-25 08:39:33+00:00,i_Sajith79,when your directors and board members can moonlight and you proudly display the details in your annual report what is the point in restricting it only for your employees
771,771,2022-09-25 07:30:59+00:00,boomlive_in,a buzzword on the internet over the past few days has come into the limelight particularly after techgiant fired employees found indulging in moonlighting why are employees losing their jobs over it find out
772,772,2022-09-25 06:58:48+00:00,theraisinahills,moonlighting house is short of extra room by for read
773,773,2022-09-25 06:46:45+00:00,_newzpepper,to read the full article visit
774,774,2022-09-25 06:41:30+00:00,Shivaansh2003,expressed my views on the current hot topic of business world moonlighting hoping u all to read and comment thanks
775,775,2022-09-25 06:22:18+00:00,jacksparrow3976,what u mean to say is that all the founders r fraud is the founding team fraud as everyone was working for someone other while he started his
776,776,2022-09-25 06:21:49+00:00,MadrasUpdate,sacks employees for what is it explained for more updates follow
777,777,2022-09-25 06:14:53+00:00,sanjeevjiindore,rashid premji has got everything on platter had he not being son of asim premji he would have been somewhere working as a manager is wipro hiring employees x if yes then its slavery
778,778,2022-09-25 06:09:44+00:00,Sanjeevsinghr12,companies dont hire employees for x its called slavery
779,779,2022-09-25 04:14:04+00:00,deepakreliablee,will be end if all tech company abolish work from home wfh concept at once
780,780,2022-09-25 04:08:03+00:00,Muthamizh0919,sbi personal found moonlighting dont say its not legal
781,781,2022-09-25 03:47:04+00:00,CNNnews18,recently took a tough stand against and sacked employees after they were found to be working for rival companies but what exactly is moonlighting explains
782,782,2022-09-24 21:00:07+00:00,jais_george,humour resource moonlighting in the dark
783,783,2022-09-24 20:27:03+00:00,WefixitE,gta footage leaks revolut gets hacked and fires for moonlighting
784,784,2022-09-24 20:05:20+00:00,dellyranksindia,moonlighting data secrecy is sacrosanct cant be compromised says goenka
785,785,2022-09-24 18:10:34+00:00,RakeshGadde,should always be ok and ethical if it is done outside the working hours in a day or outside the working days in a week of the st job employee has to make sure that the tasks of st job are not affected or need extra time
786,786,2022-09-24 18:05:15+00:00,ArchtypePolitic,a man born with a silver spoon fired people because they wanted to earn a little more shame on you your decision is unethical of course a multimillionaire will not understand why a middle class person would need more money in this day and age
787,787,2022-09-24 17:10:20+00:00,Shunya2424,on firing is such bullshit reason wondering how difficult it is for a employee to leak confidential information to competitor even without moonlighting all you guys did moonlighting and founded companies dont forget
788,788,2022-09-24 16:56:31+00:00,ParthJasrapuria,what are your thoughts on moonlighting according to me moonlighting is wrong people are getting paid for their time not for their work
789,789,2022-09-24 16:36:27+00:00,offical_ayush,all those employees who are getting fired i have a great plan for you if interested do dm
790,790,2022-09-24 16:30:29+00:00,DiptiDhakul,two wildly different employers one that look for ways to remove employees as the complexity of pay scale working hours post pandemic amp one that is creating new ways to take care of people who work for them in short which is a good
791,791,2022-09-24 14:52:44+00:00,KansCapital,did developed during the pandemic that was in the category of act of god as we know the event have changed many things people choices in this world
792,792,2022-09-24 14:45:04+00:00,varun_19aug,i dont see a problem with as far as there is no conflict of interest give me the name of any high profile individual who is not invested in atleast companies
793,793,2022-09-24 14:40:48+00:00,SomMarketer,wipro terminates employees for moonlighting read here
794,794,2022-09-24 13:51:11+00:00,IqbalNafees26,simply solution increase ctc to minimum lpa as they increase their top management ctc
795,795,2022-09-24 13:44:08+00:00,AsianaTimes,wipro fires employees for moonlighting boss gets hate mail
796,796,2022-09-24 13:43:32+00:00,moneycontrolcom,mos it rajeev chandrasekhar weighs in on the moonlighting trend calls it a structural shift in the minds of young indian techies watch now read more here
797,797,2022-09-24 13:01:00+00:00,moneycontrolcom,s decision to fire for has sparked a big debate what is moonlighting and what are the legalities surrounding this is it watch this video to find out
798,798,2022-09-24 12:55:34+00:00,kmadhav,is this ethical or unethical
799,799,2022-09-24 12:54:37+00:00,sourabh_rana,is thisethical or unethical
800,800,2022-09-24 12:19:37+00:00,RiyaSports,moonlighting can be a great way to improve skills one doesnt get the time to practice during their fulltime job said swati bhargava cofounder of cashkaro and earnkaro
801,801,2022-09-24 12:09:01+00:00,r_mohsinkhan,thank you for speaking out sir perfectly slammed you know who credits akshat shrivastava and officememesfromsalt
802,802,2022-09-24 12:01:38+00:00,dssagar93,they wanna hire college students put them on a year contract on a lakh package and get them to work hours a day how do they expect people to not do moonlighting
803,803,2022-09-24 10:10:50+00:00,RakeshGadde,should always be ok and ethical if it is done outside the business hours in a day or outside the working days in a week of the st job employee has to make sure that the tasks of st job are not affected or need extra time
804,804,2022-09-24 09:52:22+00:00,RakeshGadde,this is disgusting indian government should take immediate action on these it companies otherwise it employees will not vote for s in next elections
805,805,2022-09-24 09:51:49+00:00,RakeshGadde,this is disgusting indian government should take immediate action on these it companies otherwise it employees will not vote for s in next elections
806,806,2022-09-24 09:51:33+00:00,RakeshGadde,this is disgusting indian government should take immediate action on these it companies otherwise it employees will not vote for s in next elections
807,807,2022-09-24 08:31:04+00:00,businessline,the recent decision by to sack employees who were said to be moonlighting has thrown spotlight on an issue which has been simmering for long venkatesha babu writes
808,808,2022-09-24 08:30:00+00:00,business_today,wipro chairman rishad premji says the employees were fired because they were working for direct competition heres whats happening in the it industry watch news reel
809,809,2022-09-24 07:22:10+00:00,MuraliMRGS,these multinational corporations cant hide behind the luxury of capitalism and penalize their workers for earning a little extra with their hard work
810,810,2022-09-24 07:20:08+00:00,MuraliMRGS,plus should allow its employees publicly disclose their remuneration we need to understand how competitive it is importantly it should suspend any profitbased remuneration to its executive employees
